Inventario_inicialID,Tienda,MarcaID,Descripcion,Tamaño,Cantidad_Ventas,Venta_Total,Precio_Unitario,Fecha_Venta,Volumen,Clasificacion,Impuesto,ProveedorID,Nombre_Proveedor,VentasID,Cantidad
1_HARDERSFIELD_3180,1,3180,New Amsterdam Vodka,1.75L,5,74.95,14.99,1/27/2016,1750,1,9.19,3252,E & J GALLO WINERY         ,6648,1
1_HARDERSFIELD_3180,1,3180,New Amsterdam Vodka,1.75L,5,74.95,14.99,1/30/2016,1750,1,9.19,3252,E & J GALLO WINERY         ,6649,1
1_HARDERSFIELD_3180,1,3180,New Amsterdam Vodka,1.75L,6,89.94,14.99,1/31/2016,1750,1,11.02,3252,E & J GALLO WINERY         ,6650,1
1_HARDERSFIELD_3183,1,3183,Jose Cuervo Tradicional Slvr,750mL,1,19.99,19.99,1/8/2016,750,1,0.79,7245,PROXIMO SPIRITS INC.       ,6651,1
1_HARDERSFIELD_3183,1,3183,Jose Cuervo Tradicional Slvr,750mL,1,19.99,19.99,1/11/2016,750,1,0.79,7245,PROXIMO SPIRITS INC.       ,6652,1
1_HARDERSFIELD_3183,1,3183,Jose Cuervo Tradicional Slvr,750mL,1,19.99,19.99,1/23/2016,750,1,0.79,7245,PROXIMO SPIRITS INC.       ,6653,1
1_HARDERSFIELD_31866,1,31866,F Coppola Diamond Merlot,750mL,1,14.99,14.99,1/2/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6654,1
1_HARDERSFIELD_31866,1,31866,F Coppola Diamond Merlot,750mL,1,14.99,14.99,1/4/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6655,1
1_HARDERSFIELD_31866,1,31866,F Coppola Diamond Merlot,750mL,1,14.99,14.99,1/6/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6656,1
1_HARDERSFIELD_31866,1,31866,F Coppola Diamond Merlot,750mL,4,59.96,14.99,1/13/2016,750,2,0.45,2000,SOUTHERN WINE & SPIRITS NE ,6657,1
1_HARDERSFIELD_31866,1,31866,F Coppola Diamond Merlot,750mL,1,14.99,14.99,1/21/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6658,1
1_HARDERSFIELD_31866,1,31866,F Coppola Diamond Merlot,750mL,1,14.99,14.99,1/22/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6659,1
1_HARDERSFIELD_31866,1,31866,F Coppola Diamond Merlot,750mL,1,14.99,14.99,1/26/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6660,1
1_HARDERSFIELD_3187,1,3187,Three Olives Cake Vodka,750mL,1,14.99,14.99,1/16/2016,750,1,0.79,7245,PROXIMO SPIRITS INC.       ,6661,1
1_HARDERSFIELD_3189,1,3189,Skyy Infusions Dragon Fruit,750mL,2,25.98,12.99,1/1/2016,750,1,1.57,11567,CAMPARI AMERICA            ,6662,1
1_HARDERSFIELD_3189,1,3189,Skyy Infusions Dragon Fruit,750mL,1,15.99,15.99,1/6/2016,750,1,0.79,11567,CAMPARI AMERICA            ,6663,1
1_HARDERSFIELD_3189,1,3189,Skyy Infusions Dragon Fruit,750mL,1,15.99,15.99,1/7/2016,750,1,0.79,11567,CAMPARI AMERICA            ,6664,1
1_HARDERSFIELD_3189,1,3189,Skyy Infusions Dragon Fruit,750mL,1,15.99,15.99,1/8/2016,750,1,0.79,11567,CAMPARI AMERICA            ,6665,1
1_HARDERSFIELD_3189,1,3189,Skyy Infusions Dragon Fruit,750mL,1,15.99,15.99,1/12/2016,750,1,0.79,11567,CAMPARI AMERICA            ,6666,1
1_HARDERSFIELD_3189,1,3189,Skyy Infusions Dragon Fruit,750mL,2,31.98,15.99,1/16/2016,750,1,1.57,11567,CAMPARI AMERICA            ,6667,1
1_HARDERSFIELD_3189,1,3189,Skyy Infusions Dragon Fruit,750mL,1,15.99,15.99,1/30/2016,750,1,0.79,11567,CAMPARI AMERICA            ,6668,1
1_HARDERSFIELD_31909,1,31909,Catena Lunlunta Malbec Argn,750mL,1,20.99,20.99,1/15/2016,750,2,0.11,9552,M S WALKER INC             ,6669,1
1_HARDERSFIELD_31909,1,31909,Catena Lunlunta Malbec Argn,750mL,12,251.88,20.99,1/21/2016,750,2,1.35,9552,M S WALKER INC             ,6670,1
1_HARDERSFIELD_31909,1,31909,Catena Lunlunta Malbec Argn,750mL,2,41.98,20.99,1/23/2016,750,2,0.22,9552,M S WALKER INC             ,6671,1
1_HARDERSFIELD_31909,1,31909,Catena Lunlunta Malbec Argn,750mL,1,20.99,20.99,1/28/2016,750,2,0.11,9552,M S WALKER INC             ,6672,1
1_HARDERSFIELD_31909,1,31909,Catena Lunlunta Malbec Argn,750mL,1,20.99,20.99,1/30/2016,750,2,0.11,9552,M S WALKER INC             ,6673,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/2/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6674,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,1,12.99,12.99,1/4/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6675,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,1,12.99,12.99,1/7/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6676,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/8/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6677,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/9/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6678,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/13/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6679,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/14/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6680,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/16/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6681,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,1,12.99,12.99,1/21/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6682,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/22/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6683,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,7,90.93,12.99,1/26/2016,750,2,0.79,2000,SOUTHERN WINE & SPIRITS NE ,6684,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,2,25.98,12.99,1/27/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,6685,1
1_HARDERSFIELD_31915,1,31915,F Coppola Diamond Chard,750mL,1,12.99,12.99,1/29/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,6686,1
1_HARDERSFIELD_3194,1,3194,Grey Goose Cherry Noir Vodka,750mL,1,23.99,23.99,1/16/2016,750,1,0.79,480,BACARDI USA INC            ,6687,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/1/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6688,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/3/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6689,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/5/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6690,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/8/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6691,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,2,41.98,20.99,1/11/2016,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    ,6692,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/12/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6693,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,2,41.98,20.99,1/17/2016,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    ,6694,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/19/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6695,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/22/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6696,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/23/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6697,1
1_HARDERSFIELD_3197,1,3197,Pinnacle Vodka 100 Proof,1.75L,1,20.99,20.99,1/30/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,6698,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,2,17.98,8.99,1/4/2016,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   ,6699,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,2,17.98,8.99,1/5/2016,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   ,6700,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,4,35.96,8.99,1/9/2016,750,2,0.45,8892,TRINCHERO FAMILY ESTATES   ,6701,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,1,8.99,8.99,1/13/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   ,6702,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,3,26.97,8.99,1/15/2016,750,2,0.34,8892,TRINCHERO FAMILY ESTATES   ,6703,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,2,17.98,8.99,1/22/2016,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   ,6704,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,4,35.96,8.99,1/23/2016,750,2,0.45,8892,TRINCHERO FAMILY ESTATES   ,6705,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,2,17.98,8.99,1/25/2016,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   ,6706,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,1,8.99,8.99,1/28/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   ,6707,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,1,8.99,8.99,1/29/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   ,6708,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,2,17.98,8.99,1/30/2016,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   ,6709,1
1_HARDERSFIELD_31971,1,31971,Trinchero Main St Cab Svgn,750mL,1,8.99,8.99,1/31/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   ,6710,1
1_HARDERSFIELD_3201,1,3201,Plymouth Gin,750mL,2,67.98,33.99,1/7/2016,750,1,1.57,17035,PERNOD RICARD USA          ,6711,1
1_HARDERSFIELD_3201,1,3201,Plymouth Gin,750mL,2,67.98,33.99,1/22/2016,750,1,1.57,17035,PERNOD RICARD USA          ,6712,1
1_HARDERSFIELD_3201,1,3201,Plymouth Gin,750mL,2,67.98,33.99,1/30/2016,750,1,1.57,17035,PERNOD RICARD USA          ,6713,1
1_HARDERSFIELD_32054,1,32054,Greg Norman Lmstn Cab/Merlot,750mL,1,14.99,14.99,1/9/2016,750,2,0.11,9819,TREASURY WINE ESTATES      ,6714,1
1_HARDERSFIELD_32054,1,32054,Greg Norman Lmstn Cab/Merlot,750mL,3,44.97,14.99,1/15/2016,750,2,0.34,9819,TREASURY WINE ESTATES      ,6715,1
1_HARDERSFIELD_32054,1,32054,Greg Norman Lmstn Cab/Merlot,750mL,2,29.98,14.99,1/16/2016,750,2,0.22,9819,TREASURY WINE ESTATES      ,6716,1
1_HARDERSFIELD_32054,1,32054,Greg Norman Lmstn Cab/Merlot,750mL,1,14.99,14.99,1/23/2016,750,2,0.11,9819,TREASURY WINE ESTATES      ,6717,1
1_HARDERSFIELD_32084,1,32084,Heidsieck Brut Monopole Epe,750mL,2,65.98,32.99,1/17/2016,750,2,0.22,1601,VRANKEN AMERICA            ,6718,1
1_HARDERSFIELD_3209,1,3209,Hammer & Sickle Vodka,750mL,1,19.99,19.99,1/20/2016,750,1,0.79,4550,KLIN SPIRITS LLC           ,6719,1
1_HARDERSFIELD_3209,1,3209,Hammer & Sickle Vodka,750mL,1,19.99,19.99,1/21/2016,750,1,0.79,4550,KLIN SPIRITS LLC           ,6720,1
1_HARDERSFIELD_3209,1,3209,Hammer & Sickle Vodka,750mL,2,39.98,19.99,1/25/2016,750,1,1.57,4550,KLIN SPIRITS LLC           ,6721,1
1_HARDERSFIELD_3209,1,3209,Hammer & Sickle Vodka,750mL,3,59.97,19.99,1/29/2016,750,1,2.36,4550,KLIN SPIRITS LLC           ,6722,1
1_HARDERSFIELD_3209,1,3209,Hammer & Sickle Vodka,750mL,3,59.97,19.99,1/30/2016,750,1,2.36,4550,KLIN SPIRITS LLC           ,6723,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,1,12.99,12.99,1/3/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6724,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,2,25.98,12.99,1/9/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  ,6725,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,1,12.99,12.99,1/10/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6726,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,1,12.99,12.99,1/13/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6727,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,1,12.99,12.99,1/15/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6728,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,2,25.98,12.99,1/21/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  ,6729,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,2,25.98,12.99,1/22/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  ,6730,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,1,12.99,12.99,1/26/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6731,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,1,12.99,12.99,1/28/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6732,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,1,12.99,12.99,1/29/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6733,1
1_HARDERSFIELD_32107,1,32107,Erath Pnt Gris Ore,750mL,3,38.97,12.99,1/30/2016,750,2,0.34,8673,STE MICHELLE WINE ESTATES  ,6734,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,1,15.99,15.99,1/7/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6735,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,4,63.96,15.99,1/9/2016,750,2,0.45,8673,STE MICHELLE WINE ESTATES  ,6736,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,1,15.99,15.99,1/14/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6737,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,15,239.85,15.99,1/16/2016,750,2,1.69,8673,STE MICHELLE WINE ESTATES  ,6738,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,3,47.97,15.99,1/17/2016,750,2,0.34,8673,STE MICHELLE WINE ESTATES  ,6739,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,1,15.99,15.99,1/19/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6740,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,1,15.99,15.99,1/21/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6741,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,1,15.99,15.99,1/28/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,6742,1
1_HARDERSFIELD_32108,1,32108,Erath Pnt Nr Oregon,750mL,3,47.97,15.99,1/30/2016,750,2,0.34,8673,STE MICHELLE WINE ESTATES  ,6743,1
1_HARDERSFIELD_32138,1,32138,Bonterra Merlot Organic Mndc,750mL,1,13.99,13.99,1/3/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,6744,1
1_HARDERSFIELD_32138,1,32138,Bonterra Merlot Organic Mndc,750mL,1,13.99,13.99,1/9/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,6745,1
1_HARDERSFIELD_32138,1,32138,Bonterra Merlot Organic Mndc,750mL,1,13.99,13.99,1/14/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,6746,1
1_HARDERSFIELD_32138,1,32138,Bonterra Merlot Organic Mndc,750mL,1,13.99,13.99,1/15/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,6747,1
1_HARDERSFIELD_32138,1,32138,Bonterra Merlot Organic Mndc,750mL,1,13.99,13.99,1/23/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,6748,1
1_HARDERSFIELD_32138,1,32138,Bonterra Merlot Organic Mndc,750mL,3,41.97,13.99,1/30/2016,750,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP ,6749,1
1_HARDERSFIELD_3216,1,3216,Fleischmanns X Dry Gin,1.75L,1,11.99,11.99,1/6/2016,1750,1,1.84,660,SAZERAC NORTH AMERICA INC. ,6750,1
1_HARDERSFIELD_3216,1,3216,Fleischmanns X Dry Gin,1.75L,1,11.99,11.99,1/29/2016,1750,1,1.84,660,SAZERAC NORTH AMERICA INC. ,6751,1
1_HARDERSFIELD_3218,1,3218,Firefly Sweet Tea Vodka,750mL,1,14.99,14.99,1/15/2016,750,1,0.79,8004,SAZERAC CO INC             ,6752,1
1_HARDERSFIELD_3218,1,3218,Firefly Sweet Tea Vodka,750mL,2,29.98,14.99,1/29/2016,750,1,1.57,8004,SAZERAC CO INC             ,6753,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,3,2.97,0.99,1/1/2016,50,1,0.16,1392,CONSTELLATION BRANDS INC   ,6754,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,2,1.98,0.99,1/2/2016,50,1,0.1,1392,CONSTELLATION BRANDS INC   ,6755,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,1,0.99,0.99,1/4/2016,50,1,0.05,1392,CONSTELLATION BRANDS INC   ,6756,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,2,1.98,0.99,1/5/2016,50,1,0.1,1392,CONSTELLATION BRANDS INC   ,6757,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,1,0.99,0.99,1/8/2016,50,1,0.05,1392,CONSTELLATION BRANDS INC   ,6758,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,8,7.92,0.99,1/9/2016,50,1,0.42,1392,CONSTELLATION BRANDS INC   ,6759,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,2,1.98,0.99,1/12/2016,50,1,0.1,1392,CONSTELLATION BRANDS INC   ,6760,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,5,4.95,0.99,1/15/2016,50,1,0.26,1392,CONSTELLATION BRANDS INC   ,6761,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,3,2.97,0.99,1/17/2016,50,1,0.16,1392,CONSTELLATION BRANDS INC   ,6762,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,3,2.97,0.99,1/20/2016,50,1,0.16,1392,CONSTELLATION BRANDS INC   ,6763,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,1,0.99,0.99,1/22/2016,50,1,0.05,1392,CONSTELLATION BRANDS INC   ,6764,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,2,1.98,0.99,1/28/2016,50,1,0.1,1392,CONSTELLATION BRANDS INC   ,6765,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,7,6.93,0.99,1/29/2016,50,1,0.37,1392,CONSTELLATION BRANDS INC   ,6766,1
1_HARDERSFIELD_3219,1,3219,Svedka Grapefruit Jalapeno,50mL,6,5.94,0.99,1/30/2016,50,1,0.32,1392,CONSTELLATION BRANDS INC   ,6767,1
1_HARDERSFIELD_3220,1,3220,Svedka Clementine Vodka,1.75L,1,18.99,18.99,1/5/2016,1750,1,1.84,1392,CONSTELLATION BRANDS INC   ,6768,1
1_HARDERSFIELD_3220,1,3220,Svedka Clementine Vodka,1.75L,1,18.99,18.99,1/7/2016,1750,1,1.84,1392,CONSTELLATION BRANDS INC   ,6769,1
1_HARDERSFIELD_3220,1,3220,Svedka Clementine Vodka,1.75L,1,18.99,18.99,1/15/2016,1750,1,1.84,1392,CONSTELLATION BRANDS INC   ,6770,1
1_HARDERSFIELD_3220,1,3220,Svedka Clementine Vodka,1.75L,1,18.99,18.99,1/17/2016,1750,1,1.84,1392,CONSTELLATION BRANDS INC   ,6771,1
1_HARDERSFIELD_3220,1,3220,Svedka Clementine Vodka,1.75L,2,37.98,18.99,1/18/2016,1750,1,3.67,1392,CONSTELLATION BRANDS INC   ,6772,1
1_HARDERSFIELD_3220,1,3220,Svedka Clementine Vodka,1.75L,1,18.99,18.99,1/28/2016,1750,1,1.84,1392,CONSTELLATION BRANDS INC   ,6773,1
1_HARDERSFIELD_3220,1,3220,Svedka Clementine Vodka,1.75L,1,18.99,18.99,1/31/2016,1750,1,1.84,1392,CONSTELLATION BRANDS INC   ,6774,1
1_HARDERSFIELD_3221,1,3221,Pinnacle Raspberry Vodka,750mL,1,9.99,9.99,1/1/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,6775,1
1_HARDERSFIELD_3221,1,3221,Pinnacle Raspberry Vodka,750mL,1,10.99,10.99,1/10/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,6776,1
1_HARDERSFIELD_3221,1,3221,Pinnacle Raspberry Vodka,750mL,1,10.99,10.99,1/13/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,6777,1
1_HARDERSFIELD_3221,1,3221,Pinnacle Raspberry Vodka,750mL,1,10.99,10.99,1/20/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,6778,1
1_HARDERSFIELD_3221,1,3221,Pinnacle Raspberry Vodka,750mL,1,10.99,10.99,1/23/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,6779,1
1_HARDERSFIELD_3221,1,3221,Pinnacle Raspberry Vodka,750mL,2,21.98,10.99,1/29/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    ,6780,1
1_HARDERSFIELD_32263,1,32263,Lindemans Bin 65 Chard,1.5L,5,49.95,9.99,1/2/2016,1500,2,1.12,4425,MARTIGNETTI COMPANIES,6781,1
1_HARDERSFIELD_32263,1,32263,Lindemans Bin 65 Chard,1.5L,1,14.99,14.99,1/13/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES,6782,1
1_HARDERSFIELD_32263,1,32263,Lindemans Bin 65 Chard,1.5L,1,14.99,14.99,1/26/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES,6783,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/2/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6784,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/4/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6785,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/5/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6786,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/7/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6787,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/10/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6788,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/11/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6789,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/15/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6790,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,2,17.98,8.99,1/18/2016,1750,1,3.67,8004,SAZERAC CO INC             ,6791,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/19/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6792,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,2,17.98,8.99,1/20/2016,1750,1,3.67,8004,SAZERAC CO INC             ,6793,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,2,17.98,8.99,1/21/2016,1750,1,3.67,8004,SAZERAC CO INC             ,6794,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,2,17.98,8.99,1/28/2016,1750,1,3.67,8004,SAZERAC CO INC             ,6795,1
1_HARDERSFIELD_3227,1,3227,Taaka Gin,1.75L,1,8.99,8.99,1/30/2016,1750,1,1.84,8004,SAZERAC CO INC             ,6796,1
1_HARDERSFIELD_3230,1,3230,Svedka Grapefruit Jalapeno,750mL,1,9.49,9.49,1/17/2016,750,1,0.79,1392,CONSTELLATION BRANDS INC   ,6797,1
1_HARDERSFIELD_3230,1,3230,Svedka Grapefruit Jalapeno,750mL,1,9.49,9.49,1/20/2016,750,1,0.79,1392,CONSTELLATION BRANDS INC   ,6798,1
1_HARDERSFIELD_3230,1,3230,Svedka Grapefruit Jalapeno,750mL,2,18.98,9.49,1/29/2016,750,1,1.57,1392,CONSTELLATION BRANDS INC   ,6799,1
1_HARDERSFIELD_3231,1,3231,Pinnacle Tropical Punch Vdka,750mL,1,9.99,9.99,1/2/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,6800,1
1_HARDERSFIELD_3231,1,3231,Pinnacle Tropical Punch Vdka,750mL,1,9.99,9.99,1/3/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,6801,1
